INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,LOC_OF_OCCUR_DESC,PRECINCT,JURISDICTION_CODE,LOC_CLASSFCTN_DESC,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat
296516805,11/14/2024,12:24:00,BROOKLYN,OUTSIDE,60,0,STREET,(null),FALSE,18-24,M,BLACK,18-24,F,BLACK,"984,503","148,779",40.575042,-73.999086,POINT (-73.999086 40.575042)
296516805,11/14/2024,12:24:00,BROOKLYN,OUTSIDE,60,0,STREET,(null),FALSE,18-24,M,BLACK,25-44,M,BLACK,"984,503","148,779",40.575042,-73.999086,POINT (-73.999086 40.575042)
296455537,11/13/2024,22:20:00,BRONX,OUTSIDE,46,0,STREET,(null),FALSE,25-44,M,WHITE HISPANIC,25-44,M,BLACK,"1,005,905","248,763",40.849448,-73.921727,POINT (-73.921727 40.849448)
296455537,11/13/2024,22:20:00,BRONX,OUTSIDE,46,0,STREET,(null),FALSE,25-44,M,WHITE HISPANIC,18-24,M,BLACK,"1,005,905","248,763",40.849448,-73.921727,POINT (-73.921727 40.849448)
296455535,11/13/2024,15:03:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),FALSE,18-24,M,BLACK,25-44,M,BLACK,"1,013,362","185,075",40.674617,-73.895047,POINT (-73.895047 40.674617)
296383585,11/12/2024,22:23:00,MANHATTAN,OUTSIDE,25,0,PLAYGROUND,(null),FALSE,<18,M,BLACK,25-44,M,BLACK,"999,347","232,501",40.804825,-73.945466,POINT (-73.945466 40.804825)
296383585,11/12/2024,22:23:00,MANHATTAN,OUTSIDE,25,0,PLAYGROUND,(null),FALSE,18-24,M,BLACK,25-44,M,BLACK,"999,347","232,501",40.804825,-73.945466,POINT (-73.945466 40.804825)
296286077,11/11/2024,0:18:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),FALSE,(null),(null),(null),<18,M,BLACK,"1,002,250","173,102",40.641783,-73.93514,POINT (-73.93514 40.641783)
296313800,11/11/2024,15:20:00,BROOKLYN,OUTSIDE,81,0,STREET,(null),FALSE,(null),(null),(null),45-64,M,BLACK,"1,001,241","189,377",40.686458,-73.938732,POINT (-73.938732 40.686458)
296313800,11/11/2024,15:20:00,BROOKLYN,OUTSIDE,81,0,STREET,(null),FALSE,(null),(null),(null),65+,M,BLACK,"1,001,241","189,377",40.686458,-73.938732,POINT (-73.938732 40.686458)
296313802,11/11/2024,19:54:00,BRONX,OUTSIDE,48,0,STREET,(null),FALSE,(null),(null),(null),<18,M,WHITE HISPANIC,"1,011,588","247,980",40.847282,-73.901187,POINT (-73.901187 40.847282)
296313799,11/11/2024,20:22:00,MANHATTAN,OUTSIDE,32,0,HOUSING,MULTI DWELL - PUBLIC HOUS,FALSE,(null),(null),(null),25-44,F,BLACK,"998,424","234,705",40.810878,-73.948794,POINT (-73.948794 40.810878)
296313801,11/11/2024,14:50:00,MANHATTAN,OUTSIDE,30,0,STREET,(null),FALSE,<18,M,BLACK,<18,F,BLACK,"1,000,047","239,218",40.82326,-73.942923,POINT (-73.942923 40.82326)
296313801,11/11/2024,14:50:00,MANHATTAN,OUTSIDE,30,0,STREET,(null),FALSE,18-24,M,BLACK,<18,F,BLACK,"1,000,047","239,218",40.82326,-73.942923,POINT (-73.942923 40.82326)
296266930,11/10/2024,18:57:00,BRONX,OUTSIDE,40,0,STREET,(null),FALSE,(null),(null),(null),<18,M,BLACK,"1,008,608","238,678",40.82176,-73.911992,POINT (-73.911992 40.82176)
296248356,11/09/2024,4:15:00,QUEENS,OUTSIDE,104,0,STREET,(null),FALSE,25-44,M,BLACK,25-44,M,BLACK,"1,015,653","194,855",40.701455,-73.886743,POINT (-73.886743 40.701455)
296248355,11/09/2024,11:44:00,MANHATTAN,OUTSIDE,30,0,STREET,(null),FALSE,45-64,M,BLACK,45-64,M,BLACK,"998,221","239,909",40.82516,-73.949519,POINT (-73.949519 40.82516)
296246345,11/09/2024,23:47:00,BRONX,OUTSIDE,40,2,HOUSING,MULTI DWELL - PUBLIC HOUS,FALSE,<18,M,BLACK,<18,M,BLACK,"1,009,722","238,272",40.82064,-73.907968,POINT (-73.907968 40.82064)
296248354,11/09/2024,12:00:00,BRONX,OUTSIDE,42,0,STREET,(null),FALSE,(null),(null),(null),25-44,M,WHITE HISPANIC,"1,013,027","245,098",40.839368,-73.895999,POINT (-73.895999 40.839368)
296246346,11/09/2024,19:45:00,BRONX,OUTSIDE,40,0,STREET,(null),TRUE,25-44,M,BLACK,<18,M,WHITE HISPANIC,"1,007,955","233,988",40.808889,-73.914367,POINT (-73.914367 40.808889)
296246344,11/09/2024,23:30:00,BRONX,OUTSIDE,40,0,STREET,(null),FALSE,<18,M,BLACK,<18,M,BLACK,"1,010,407","236,216",40.814997,-73.905501,POINT (-73.905501 40.814997)
296248355,11/09/2024,11:44:00,MANHATTAN,OUTSIDE,30,0,STREET,(null),FALSE,25-44,M,BLACK,45-64,M,BLACK,"998,221","239,909",40.82516,-73.949519,POINT (-73.949519 40.82516)
296246343,11/08/2024,18:46:00,QUEENS,OUTSIDE,114,0,STREET,(null),FALSE,18-24,M,WHITE HISPANIC,25-44,M,ASIAN / PACIFIC ISLANDER,"1,006,432","215,383",40.757826,-73.919931,POINT (-73.919931 40.757826)
296246343,11/08/2024,18:46:00,QUEENS,OUTSIDE,114,0,STREET,(null),FALSE,25-44,M,BLACK HISPANIC,25-44,M,ASIAN / PACIFIC ISLANDER,"1,006,432","215,383",40.757826,-73.919931,POINT (-73.919931 40.757826)
296246342,11/08/2024,11:35:00,QUEENS,INSIDE,101,0,OTHER,HOSPITAL,FALSE,(null),(null),(null),18-24,M,BLACK,"1,052,907","157,428",40.598516,-73.752765,POINT (-73.752765 40.598516)
296132712,11/07/2024,18:28:00,QUEENS,INSIDE,113,0,DWELLING,MULTI DWELL - APT BUILD,FALSE,<18,M,BLACK,<18,M,BLACK,"1,042,850","187,479",40.681071,-73.788718,POINT (-73.788718 40.681071)
296106132,11/07/2024,15:45:00,QUEENS,OUTSIDE,103,0,STREET,(null),FALSE,<18,M,BLACK,18-24,M,BLACK,"1,039,179","195,085",40.70197,-73.801895,POINT (-73.801895 40.70197)
296101418,11/07/2024,9:15:00,MANHATTAN,OUTSIDE,20,0,STREET,(null),FALSE,25-44,M,WHITE HISPANIC,45-64,M,WHITE,"989,731","221,806",40.775481,-73.980211,POINT (-73.980211 40.775481)
296136726,11/07/2024,21:00:00,BRONX,INSIDE,42,0,STREET,CHAIN STORE,FALSE,(null),(null),(null),25-44,M,BLACK,"1,012,024","242,251",40.831555,-73.899636,POINT (-73.899636 40.831555)
296014917,11/06/2024,0:37:00,MANHATTAN,OUTSIDE,33,0,STREET,(null),FALSE,(null),(null),(null),25-44,M,BLACK,"1,000,134","244,289",40.837178,-73.942597,POINT (-73.942597 40.837178)
296005398,11/05/2024,12:40:00,BROOKLYN,OUTSIDE,75,0,HOUSING,MULTI DWELL - PUBLIC HOUS,FALSE,(null),(null),(null),18-24,M,BLACK,"1,014,300","184,310",40.672515,-73.89167,POINT (-73.89167 40.672515)
295944949,11/04/2024,22:50:00,BRONX,OUTSIDE,47,0,STREET,(null),FALSE,18-24,M,BLACK,18-24,M,BLACK,"1,024,643","266,309",40.897539,-73.85389,POINT (-73.85389 40.897539)
295944948,11/04/2024,4:51:00,BROOKLYN,OUTSIDE,90,0,STREET,(null),FALSE,45-64,M,WHITE HISPANIC,45-64,M,BLACK HISPANIC,"1,000,163","197,539",40.708862,-73.942599,POINT (-73.942599 40.708862)
295891595,11/03/2024,20:22:00,MANHATTAN,OUTSIDE,25,0,STREET,(null),FALSE,(null),(null),(null),25-44,M,ASIAN / PACIFIC ISLANDER,"1,002,134","229,290",40.796006,-73.935409,POINT (-73.935409 40.796006)
295891594,11/03/2024,20:30:00,QUEENS,OUTSIDE,107,0,STREET,(null),FALSE,18-24,M,BLACK HISPANIC,25-44,M,ASIAN / PACIFIC ISLANDER,"1,035,532","201,457",40.719483,-73.814999,POINT (-73.814999 40.719483)
295891596,11/03/2024,19:30:00,BRONX,OUTSIDE,48,0,DWELLING,MULTI DWELL - APT BUILD,FALSE,18-24,M,WHITE HISPANIC,18-24,F,BLACK HISPANIC,"1,015,216","247,321",40.84546,-73.888078,POINT (-73.888078 40.84546)
295865250,11/02/2024,17:51:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),TRUE,(null),(null),(null),25-44,M,BLACK,"1,013,001","184,055",40.671821,-73.896354,POINT (-73.896354 40.671821)
295865248,11/02/2024,12:06:00,BRONX,OUTSIDE,42,0,STREET,(null),FALSE,18-24,M,BLACK,25-44,M,BLACK,"1,008,437","239,678",40.824504,-73.912606,POINT (-73.912606 40.824504)
295865249,11/02/2024,14:11:00,BROOKLYN,OUTSIDE,71,0,STREET,(null),FALSE,18-24,M,BLACK,65+,M,BLACK,"995,267","183,107",40.669258,-73.960283,POINT (-73.960283 40.669258)
295865247,11/02/2024,4:50:00,BRONX,OUTSIDE,40,0,STREET,(null),FALSE,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,006,789","237,559",40.818691,-73.918569,POINT (-73.918569 40.818691)
295865251,11/02/2024,20:59:00,BRONX,OUTSIDE,46,0,STREET,(null),FALSE,(null),(null),(null),<18,M,BLACK HISPANIC,"1,010,951","250,743",40.854867,-73.903476,POINT (-73.903476 40.854867)
295822895,11/01/2024,21:16:00,BROOKLYN,OUTSIDE,70,0,STREET,(null),FALSE,18-24,M,BLACK,18-24,M,BLACK,"995,258","174,823",40.646521,-73.960331,POINT (-73.960331 40.646521)
295830021,11/01/2024,22:38:00,BRONX,OUTSIDE,42,0,STREET,(null),FALSE,(null),(null),(null),18-24,M,BLACK,"1,013,673","243,635",40.835351,-73.893671,POINT (-73.893671 40.835351)
295775770,10/31/2024,18:36:00,MANHATTAN,OUTSIDE,20,0,STREET,(null),FALSE,(null),(null),(null),18-24,M,BLACK,"991,202","224,999",,,
295775768,10/31/2024,0:46:00,BRONX,OUTSIDE,52,0,OTHER,(null),FALSE,25-44,M,BLACK,45-64,M,BLACK,"1,010,546","253,615",40.86275,-73.904933,POINT (-73.904933 40.86275)
295775772,10/31/2024,23:57:00,BRONX,OUTSIDE,46,0,STREET,(null),FALSE,18-24,M,BLACK HISPANIC,45-64,M,WHITE HISPANIC,"1,010,882","247,996",40.847327,-73.90374,POINT (-73.90374 40.847327)
295775769,10/31/2024,13:23:00,BROOKLYN,OUTSIDE,75,2,HOUSING,MULTI DWELL - PUBLIC HOUS,FALSE,(null),(null),(null),18-24,M,BLACK,"1,019,083","183,992",40.671626,-73.874428,POINT (-73.874428 40.671626)
295775770,10/31/2024,18:36:00,MANHATTAN,OUTSIDE,20,0,STREET,(null),FALSE,(null),(null),(null),<18,M,WHITE HISPANIC,"991,202","224,999",,,
295721936,10/30/2024,20:20:00,BRONX,INSIDE,41,0,DWELLING,MULTI DWELL - APT BUILD,TRUE,(null),(null),(null),45-64,F,WHITE HISPANIC,"1,011,153","235,311",40.812511,-73.902811,POINT (-73.902811 40.812511)
295721938,10/30/2024,19:39:00,MANHATTAN,OUTSIDE,28,0,DWELLING,MULTI DWELL - APT BUILD,FALSE,18-24,M,BLACK,18-24,M,BLACK,"999,141","231,108",40.801004,-73.946215,POINT (-73.946215 40.801004)
295721938,10/30/2024,19:39:00,MANHATTAN,OUTSIDE,28,0,DWELLING,MULTI DWELL - APT BUILD,FALSE,18-24,M,BLACK,25-44,M,BLACK,"999,141","231,108",40.801004,-73.946215,POINT (-73.946215 40.801004)
295703630,10/30/2024,11:00:00,BRONX,INSIDE,43,0,OTHER,(null),FALSE,25-44,M,BLACK,25-44,M,WHITE HISPANIC,"1,018,182","239,890",40.825055,-73.877396,POINT (-73.877396 40.825055)
295721939,10/30/2024,20:28:00,BRONX,OUTSIDE,48,0,STREET,(null),FALSE,(null),(null),(null),25-44,M,BLACK,"1,016,871","247,291",40.845373,-73.882097,POINT (-73.882097 40.845373)
295721937,10/30/2024,15:39:00,BRONX,OUTSIDE,42,0,STREET,(null),FALSE,18-24,M,BLACK,18-24,M,BLACK,"1,009,557","239,643",40.824405,-73.908558,POINT (-73.908558 40.824405)
295721936,10/30/2024,20:20:00,BRONX,INSIDE,41,0,DWELLING,MULTI DWELL - APT BUILD,TRUE,(null),(null),(null),45-64,M,WHITE HISPANIC,"1,011,153","235,311",40.812511,-73.902811,POINT (-73.902811 40.812511)
295641945,10/29/2024,13:48:00,MANHATTAN,OUTSIDE,28,0,STREET,(null),FALSE,<18,M,BLACK,45-64,F,WHITE,"997,391","231,145",40.801108,-73.952532,POINT (-73.952532 40.801108)
295641945,10/29/2024,13:48:00,MANHATTAN,OUTSIDE,28,0,STREET,(null),FALSE,<18,M,BLACK,25-44,M,BLACK,"997,391","231,145",40.801108,-73.952532,POINT (-73.952532 40.801108)
295586716,10/28/2024,16:02:00,BRONX,OUTSIDE,44,0,STREET,(null),FALSE,<18,M,BLACK,<18,M,BLACK,"1,004,559","238,043",40.820025,-73.926624,POINT (-73.926624 40.820025)
295595585,10/28/2024,18:55:00,BRONX,OUTSIDE,41,0,STREET,(null),TRUE,(null),(null),(null),18-24,M,BLACK,"1,012,227","238,943",40.822476,-73.898915,POINT (-73.898915 40.822476)
295548026,10/27/2024,19:14:00,BROOKLYN,INSIDE,77,2,HOUSING,PVT HOUSE,TRUE,(null),(null),(null),<18,M,BLACK,"1,001,278","185,054",40.674592,-73.938612,POINT (-73.938612 40.674592)
295548025,10/27/2024,16:03:00,BRONX,OUTSIDE,42,0,COMMERCIAL,GROCERY/BODEGA,FALSE,(null),(null),(null),18-24,M,BLACK,"1,014,628","242,864",40.833231,-73.890222,POINT (-73.890222 40.833231)
295532789,10/26/2024,18:31:00,MANHATTAN,OUTSIDE,26,0,STREET,(null),FALSE,(null),(null),(null),25-44,M,BLACK,"996,240","235,791",40.81386,-73.956684,POINT (-73.956684 40.81386)
295532790,10/26/2024,21:10:00,MANHATTAN,OUTSIDE,23,0,STREET,(null),FALSE,18-24,M,BLACK,25-44,M,BLACK,"998,958","227,092",40.789982,-73.946882,POINT (-73.946882 40.789982)
295532787,10/26/2024,23:44:00,BROOKLYN,OUTSIDE,88,2,HOUSING,MULTI DWELL - PUBLIC HOUS,TRUE,(null),(null),(null),<18,M,BLACK,"990,761","192,256",40.694373,-73.976517,POINT (-73.976517 40.694373)
295489315,10/26/2024,3:40:00,BROOKLYN,OUTSIDE,78,2,HOUSING,MULTI DWELL - PUBLIC HOUS,FALSE,(null),(null),(null),18-24,M,BLACK,"988,948","187,687",40.681835,-73.983061,POINT (-73.983061 40.681835)
295532791,10/26/2024,20:25:00,BRONX,OUTSIDE,48,0,STREET,(null),FALSE,<18,M,WHITE HISPANIC,<18,M,BLACK,"1,014,104","252,367",40.859313,-73.892075,POINT (-73.892075 40.859313)
295532788,10/26/2024,1:45:00,BRONX,OUTSIDE,47,2,HOUSING,MULTI DWELL - PUBLIC HOUS,TRUE,25-44,M,WHITE HISPANIC,45-64,M,BLACK,"1,030,360","261,043",40.883057,-73.833248,POINT (-73.833248 40.883057)
295466412,10/25/2024,15:04:00,QUEENS,OUTSIDE,101,0,STREET,(null),FALSE,<18,M,BLACK,25-44,M,BLACK,"1,052,442","159,782",40.604979,-73.754419,POINT (-73.754419 40.604979)
295479911,10/25/2024,15:35:00,BRONX,OUTSIDE,47,0,STREET,(null),FALSE,45-64,M,BLACK,25-44,M,BLACK,"1,024,583","262,482",40.887035,-73.854129,POINT (-73.854129 40.887035)
295480502,10/25/2024,19:50:00,BROOKLYN,INSIDE,88,2,HOUSING,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,M,WHITE HISPANIC,"990,097","192,780",40.695814,-73.978912,POINT (-73.978912 40.695814)
295480503,10/25/2024,20:40:00,BROOKLYN,INSIDE,67,2,HOUSING,MULTI DWELL - PUBLIC HOUS,TRUE,(null),(null),(null),<18,M,BLACK,"1,007,040","179,658",40.659768,-73.917856,POINT (-73.917856 40.659768)
295429243,10/24/2024,1:37:00,MANHATTAN,OUTSIDE,28,0,STREET,(null),TRUE,<18,M,BLACK,<18,M,BLACK,"998,811","233,547",40.807698,-73.947398,POINT (-73.947398 40.807698)
299462478,10/24/2024,10:30:00,QUEENS,INSIDE,109,0,DWELLING,MULTI DWELL - APT BUILD,TRUE,(null),(null),(null),45-64,M,BLACK,"1,023,909","224,993",40.784151,-73.85679,POINT (-73.85679 40.784151)
295421273,10/24/2024,22:22:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),FALSE,(null),(null),(null),25-44,M,BLACK HISPANIC,"1,017,441","184,924",40.674189,-73.880343,POINT (-73.880343 40.674189)
295365805,10/23/2024,4:53:00,BROOKLYN,OUTSIDE,77,0,STREET,(null),TRUE,(null),(null),(null),25-44,M,BLACK,"1,002,251","183,677",40.67081,-73.935107,POINT (-73.935107 40.67081)
295344772,10/23/2024,8:20:00,QUEENS,OUTSIDE,105,0,STREET,(null),FALSE,<18,M,BLACK,<18,M,BLACK,"1,057,365","182,218",40.666521,-73.736446,POINT (-73.736446 40.666521)
295317417,10/23/2024,3:33:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),FALSE,(null),(null),(null),25-44,M,ASIAN / PACIFIC ISLANDER,"1,021,539","186,973",40.679796,-73.865557,POINT (-73.865557 40.679796)
295288908,10/22/2024,22:00:00,BROOKLYN,INSIDE,73,0,HOUSING,MULTI DWELL - PUBLIC HOUS,FALSE,(null),(null),(null),18-24,M,BLACK,"1,006,025","185,468",40.675719,-73.921496,POINT (-73.921496 40.675719)
295200061,10/21/2024,1:00:00,BRONX,OUTSIDE,40,0,STREET,(null),FALSE,18-24,F,BLACK,25-44,M,BLACK,"1,004,174","233,640",40.807943,-73.928028,POINT (-73.928028 40.807943)
295200061,10/21/2024,1:00:00,BRONX,OUTSIDE,40,0,STREET,(null),FALSE,<18,M,BLACK HISPANIC,25-44,M,BLACK,"1,004,174","233,640",40.807943,-73.928028,POINT (-73.928028 40.807943)
295230671,10/21/2024,19:40:00,STATEN ISLAND,OUTSIDE,120,0,STREET,(null),FALSE,18-24,M,BLACK,18-24,M,BLACK HISPANIC,"960,331","164,504",40.618172,-74.086154,POINT (-74.086154 40.618172)
295224199,10/21/2024,5:18:00,BRONX,INSIDE,46,0,COMMERCIAL,GROCERY/BODEGA,TRUE,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,"1,006,968","248,504",40.848733,-73.917882,POINT (-73.917882 40.848733)
295230670,10/21/2024,18:42:00,BRONX,OUTSIDE,48,0,STREET,(null),FALSE,(null),(null),(null),<18,F,BLACK,"1,011,751","246,839",,,
295230669,10/21/2024,6:40:00,BROOKLYN,INSIDE,75,0,DWELLING,MULTI DWELL - APT BUILD,FALSE,45-64,M,BLACK,25-44,M,BLACK,"1,021,289","184,415",40.672777,-73.866472,POINT (-73.866472 40.672777)
295171618,10/20/2024,10:20:00,BROOKLYN,OUTSIDE,81,0,STREET,(null),FALSE,25-44,M,BLACK,45-64,M,BLACK,"1,005,319","190,473",,,
295179154,10/20/2024,22:45:00,QUEENS,OUTSIDE,103,0,STREET,(null),FALSE,(null),(null),(null),25-44,M,WHITE HISPANIC,"1,040,843","192,400",40.694592,-73.795914,POINT (-73.795914 40.694592)
295171620,10/20/2024,5:06:00,QUEENS,OUTSIDE,108,0,STREET,(null),FALSE,(null),(null),(null),25-44,M,BLACK,"998,755","213,123",40.751639,-73.947646,POINT (-73.947646 40.751639)
295171619,10/20/2024,4:15:00,MANHATTAN,OUTSIDE,18,0,STREET,(null),FALSE,(null),(null),(null),25-44,M,BLACK,"985,441","218,471",40.766331,-73.995697,POINT (-73.995697 40.766331)
295113913,10/19/2024,6:05:00,BRONX,OUTSIDE,41,0,STREET,(null),FALSE,(null),(null),(null),25-44,M,WHITE HISPANIC,"1,014,823","234,292",40.809703,-73.889556,POINT (-73.889556 40.809703)
295171621,10/19/2024,20:29:00,MANHATTAN,OUTSIDE,32,0,HOUSING,MULTI DWELL - PUBLIC HOUS,FALSE,(null),(null),(null),45-64,M,BLACK,"1,001,767","241,659",40.829956,-73.936699,POINT (-73.936699 40.829956)
295171617,10/19/2024,17:18:00,BRONX,OUTSIDE,40,0,STREET,(null),FALSE,(null),(null),(null),25-44,M,BLACK,"1,006,762","236,697",40.816328,-73.918668,POINT (-73.918668 40.816328)
295101103,10/18/2024,19:38:00,BROOKLYN,OUTSIDE,83,0,STREET,MULTI DWELL - APT BUILD,FALSE,(null),(null),(null),<18,M,BLACK,"1,010,479","190,365",40.689148,-73.905418,POINT (-73.905418 40.689148)
295091299,10/18/2024,14:56:00,BROOKLYN,OUTSIDE,73,0,STREET,MULTI DWELL - APT BUILD,FALSE,(null),(null),(null),18-24,M,BLACK,"1,008,676","178,766",40.657315,-73.911963,POINT (-73.911963 40.657315)
295048704,10/17/2024,18:04:00,BROOKLYN,OUTSIDE,75,2,HOUSING,MULTI DWELL - PUBLIC HOUS,FALSE,(null),(null),(null),18-24,M,BLACK,"1,015,828","179,159",40.658372,-73.886184,POINT (-73.886184 40.658372)
294984848,10/16/2024,20:30:00,BRONX,INSIDE,40,2,HOUSING,MULTI DWELL - PUBLIC HOUS,TRUE,<18,M,WHITE HISPANIC,25-44,M,BLACK,"1,009,894","236,851",40.81674,-73.907353,POINT (-73.907353 40.81674)
294992759,10/16/2024,17:41:00,BROOKLYN,OUTSIDE,69,0,PLAYGROUND,(null),TRUE,<18,M,BLACK,18-24,M,BLACK,"1,008,986","170,869",40.63564,-73.910873,POINT (-73.910873 40.63564)
294984848,10/16/2024,20:30:00,BRONX,INSIDE,40,2,HOUSING,MULTI DWELL - PUBLIC HOUS,TRUE,18-24,M,WHITE HISPANIC,25-44,M,BLACK,"1,009,894","236,851",40.81674,-73.907353,POINT (-73.907353 40.81674)
294923114,10/15/2024,9:08:00,BRONX,INSIDE,47,0,STREET,PVT HOUSE,FALSE,18-24,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,"1,026,022","268,669",40.904011,-73.848887,POINT (-73.848887 40.904011)
294923115,10/15/2024,11:50:00,MANHATTAN,OUTSIDE,34,0,STREET,(null),FALSE,25-44,M,BLACK,45-64,M,BLACK HISPANIC,"1,006,293","254,896",40.866278,-73.920304,POINT (-73.920304 40.866278)
294923114,10/15/2024,9:08:00,BRONX,INSIDE,47,0,STREET,PVT HOUSE,FALSE,<18,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,"1,026,022","268,669",40.904011,-73.848887,POINT (-73.848887 40.904011)
294876921,10/15/2024,1:55:00,BRONX,OUTSIDE,44,0,STREET,(null),FALSE,(null),(null),(null),25-44,M,WHITE HISPANIC,"1,008,352","243,611",40.835298,-73.912901,POINT (-73.912901 40.835298)
294930822,10/15/2024,21:50:00,BROOKLYN,OUTSIDE,79,0,HOUSING,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,<18,M,WHITE HISPANIC,"1,001,404","193,715",40.698364,-73.938133,POINT (-73.938133 40.698364)
294823656,10/13/2024,17:45:00,BRONX,INSIDE,40,0,DWELLING,MULTI DWELL - APT BUILD,FALSE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,006,851","233,366",40.807184,-73.918356,POINT (-73.918356 40.807184)
294818629,10/12/2024,19:11:00,MANHATTAN,OUTSIDE,5,0,STREET,(null),TRUE,18-24,M,ASIAN / PACIFIC ISLANDER,25-44,M,BLACK,"984,838","198,804",40.712349,-73.997877,POINT (-73.997877 40.712349)
294818629,10/12/2024,19:11:00,MANHATTAN,OUTSIDE,5,0,STREET,(null),FALSE,18-24,M,ASIAN / PACIFIC ISLANDER,25-44,M,BLACK,"984,838","198,804",40.712349,-73.997877,POINT (-73.997877 40.712349)
294760378,10/12/2024,0:49:00,MANHATTAN,INSIDE,7,2,HOUSING,MULTI DWELL - PUBLIC HOUS,FALSE,(null),(null),(null),18-24,M,BLACK,"989,001","200,722",40.717612,-73.98286,POINT (-73.98286 40.717612)
294818630,10/12/2024,3:40:00,BROOKLYN,OUTSIDE,70,0,STREET,RESTAURANT/DINER,TRUE,45-64,M,BLACK,25-44,M,BLACK HISPANIC,"996,216","174,843",40.646574,-73.956879,POINT (-73.956879 40.646574)
294806732,10/12/2024,23:27:00,BRONX,OUTSIDE,46,0,STREET,(null),FALSE,(null),(null),(null),25-44,F,WHITE HISPANIC,"1,009,446","249,199",40.850635,-73.908924,POINT (-73.908924 40.850635)
294818629,10/12/2024,19:11:00,MANHATTAN,OUTSIDE,5,0,STREET,(null),FALSE,18-24,M,ASIAN / PACIFIC ISLANDER,45-64,M,WHITE HISPANIC,"984,838","198,804",40.712349,-73.997877,POINT (-73.997877 40.712349)
294818629,10/12/2024,19:11:00,MANHATTAN,OUTSIDE,5,0,STREET,(null),TRUE,18-24,M,ASIAN / PACIFIC ISLANDER,45-64,M,WHITE HISPANIC,"984,838","198,804",40.712349,-73.997877,POINT (-73.997877 40.712349)
294761908,10/12/2024,1:55:00,MANHATTAN,INSIDE,32,0,COMMERCIAL,(null),FALSE,(null),(null),(null),25-44,M,BLACK,"999,439","236,537",40.815904,-73.945123,POINT (-73.945123 40.815904)
294716396,10/11/2024,0:26:00,BRONX,OUTSIDE,47,0,STREET,(null),FALSE,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,"1,021,302","257,958",40.874634,-73.86602,POINT (-73.86602 40.874634)
294557860,10/08/2024,14:12:00,BRONX,OUTSIDE,48,0,STREET,(null),FALSE,(null),(null),(null),25-44,M,BLACK,"1,017,157","246,883",40.844251,-73.881062,POINT (-73.881062 40.844251)
294557859,10/08/2024,1:55:00,BROOKLYN,OUTSIDE,75,0,HOUSING,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,F,BLACK,"1,021,923","183,134",40.669258,-73.864194,POINT (-73.864194 40.669258)
294515222,10/08/2024,1:14:00,BROOKLYN,OUTSIDE,69,0,COMMERCIAL,FAST FOOD,FALSE,(null),(null),(null),18-24,M,BLACK,"1,015,077","169,958",40.633119,-73.888933,POINT (-73.888933 40.633119)
294500932,10/07/2024,20:45:00,BRONX,OUTSIDE,40,0,STREET,(null),FALSE,(null),(null),(null),<18,M,BLACK,"1,007,292","238,953",40.822517,-73.916746,POINT (-73.916746 40.822517)
294512833,10/07/2024,20:56:00,MANHATTAN,OUTSIDE,23,0,HOUSING,MULTI DWELL - PUBLIC HOUS,FALSE,(null),(null),(null),18-24,M,BLACK HISPANIC,"999,464","226,504",40.788366,-73.945058,POINT (-73.945058 40.788366)
294453594,10/06/2024,20:00:00,MANHATTAN,OUTSIDE,23,0,STREET,(null),FALSE,<18,M,BLACK,25-44,M,WHITE HISPANIC,"998,751","226,901",,,
294453593,10/06/2024,22:20:00,BROOKLYN,OUTSIDE,79,0,STREET,(null),FALSE,(null),(null),(null),45-64,M,BLACK,"997,953","187,649",40.68172,-73.950592,POINT (-73.950592 40.68172)
294432742,10/06/2024,3:05:00,QUEENS,INSIDE,102,0,DWELLING,(null),TRUE,(null),(null),(null),25-44,M,WHITE HISPANIC,"1,034,048","190,856",40.690394,-73.820431,POINT (-73.820431 40.690394)
294432741,10/06/2024,1:52:00,BROOKLYN,OUTSIDE,79,0,STREET,(null),FALSE,(null),(null),(null),18-24,M,BLACK,"1,000,538","186,727",40.679184,-73.941276,POINT (-73.941276 40.679184)
294453594,10/06/2024,20:00:00,MANHATTAN,OUTSIDE,23,0,STREET,(null),FALSE,18-24,M,BLACK,25-44,M,WHITE HISPANIC,"998,751","226,901",,,
